"id","created","timeCleared","offer_tiepe","canceled","cleared","updated","unitsAvailable","unitsCleared","priceCleared","priceOriginal","product","auction_id","group_id","phase_id","player_id"
656,2017-05-09 16:54:39.603245,2017-05-09 16:54:39.602593,0,false,true,false,0,5,38,38,190,1,22,23,292
651,2017-05-09 16:54:27.038156,2017-05-09 16:54:39.602670,1,false,true,false,0,5,38,38,-190,1,22,23,288
655,2017-05-09 16:54:37.203439,,0,true,false,false,10,0,0,45,0,1,22,23,286
646,2017-05-09 16:54:23.656755,,0,true,false,false,15,0,0,55,0,1,22,23,292
661,2017-05-09 16:54:58.041749,2017-05-09 16:54:58.041390,0,false,true,false,0,5,38,38,190,1,22,23,289
657,2017-05-09 16:54:39.644131,2017-05-09 16:54:58.041468,1,false,true,true,0,5,38,38,-190,1,22,23,288
658,2017-05-09 16:54:48.597107,,0,true,false,false,10,0,0,47,0,1,22,23,286
665,2017-05-09 16:55:10.987470,2017-05-09 16:55:10.987129,0,false,true,false,0,3,38,38,114,1,22,23,292
662,2017-05-09 16:54:58.068387,2017-05-09 16:55:10.987248,1,false,true,true,0,3,38,38,-114,1,22,23,288
659,2017-05-09 16:54:50.831382,,0,true,false,false,5,0,0,40,0,1,22,23,292
667,2017-05-09 16:55:13.558429,2017-05-09 16:55:13.558165,0,false,true,false,0,2,38,38,76,1,22,23,289
666,2017-05-09 16:55:11.012778,2017-05-09 16:55:13.558086,1,false,true,true,0,2,38,38,-76,1,22,23,288
672,2017-05-09 16:55:19.179674,2017-05-09 16:55:19.179430,0,false,true,false,0,2,40,40,80,1,22,23,292
670,2017-05-09 16:55:14.835018,2017-05-09 16:55:19.179442,1,false,true,true,0,2,40,40,-80,1,22,23,285
664,2017-05-09 16:55:05.900597,,0,true,false,false,5,0,0,46,0,1,22,23,286
673,2017-05-09 16:55:21.438739,,0,false,false,false,10,0,0,42,0,1,22,23,286
674,2017-05-09 16:55:34.729049,,0,false,false,false,10,0,0,40,0,1,22,23,290
677,2017-05-09 16:56:00.642511,,0,true,false,false,2,0,0,45,0,1,22,24,288
681,2017-05-09 16:56:08.862673,2017-05-09 16:56:08.862448,1,false,true,false,0,2,39,39,-78,1,22,24,287
678,2017-05-09 16:56:01.370856,2017-05-09 16:56:08.862369,0,false,true,false,0,2,39,39,78,1,22,24,291
682,2017-05-09 16:56:08.886467,2017-05-09 16:56:08.909194,1,false,true,true,0,3,39,39,-117,1,22,24,287
679,2017-05-09 16:56:01.909989,2017-05-09 16:56:08.909207,0,false,true,false,0,3,39,39,117,1,22,24,286
680,2017-05-09 16:56:02.645788,,0,true,false,false,3,0,0,40,0,1,22,24,285
685,2017-05-09 16:56:12.208712,,0,false,false,false,1,0,0,55,0,1,22,24,292
675,2017-05-09 16:55:58.903341,,1,true,false,false,13,0,0,30,0,1,22,24,287
687,2017-05-09 16:56:18.686592,2017-05-09 16:56:18.686283,1,false,true,false,0,3,30,30,-90,1,22,24,287
684,2017-05-09 16:56:10.721082,2017-05-09 16:56:18.686206,0,false,true,false,0,3,30,30,90,1,22,24,285
689,2017-05-09 16:56:21.731943,2017-05-09 16:56:21.731666,0,false,true,false,0,5,30,29,150,1,22,24,290
686,2017-05-09 16:56:15.799030,,0,true,false,false,5,0,0,42,0,1,22,24,286
691,2017-05-09 16:56:26.876633,,0,true,false,false,2,0,0,40,0,1,22,24,288
692,2017-05-09 16:56:35.656240,,0,true,false,false,5,0,0,44,0,1,22,24,286
694,2017-05-09 16:56:50.206011,,0,true,false,false,2,0,0,36,0,1,22,24,288
697,2017-05-09 16:57:05.313332,,0,false,false,false,8,0,0,35,0,1,22,24,290
695,2017-05-09 16:56:52.344947,,0,true,false,false,5,0,0,36,0,1,22,24,286
698,2017-05-09 16:57:11.944508,,0,false,false,false,5,0,0,37,0,1,22,24,286
696,2017-05-09 16:57:03.834949,,0,true,false,false,2,0,0,35,0,1,22,24,288
699,2017-05-09 16:57:12.382350,,0,false,false,false,2,0,0,33,0,1,22,24,288
709,2017-05-09 16:59:08.536966,2017-05-09 16:59:08.536734,0,false,true,false,0,5,45,45,225,1,22,25,292
707,2017-05-09 16:59:04.427344,2017-05-09 16:59:04.427051,0,false,true,false,0,10,45,45,450,1,22,25,292
704,2017-05-09 16:58:58.322261,2017-05-09 16:59:04.427127,1,false,true,false,0,10,45,45,-450,1,22,25,291
700,2017-05-09 16:58:54.248497,,0,true,false,false,15,0,0,55,0,1,22,25,292
708,2017-05-09 16:59:04.439648,2017-05-09 16:59:08.536745,1,false,true,true,0,5,45,45,-225,1,22,25,291
710,2017-05-09 16:59:10.419891,,0,false,false,false,10,0,0,45,0,1,22,25,289
703,2017-05-09 16:58:55.949762,,0,true,false,false,10,0,0,50,0,1,22,25,286
701,2017-05-09 16:58:54.508175,,1,true,false,false,15,0,0,30,0,1,22,25,287
714,2017-05-09 16:59:31.911517,2017-05-09 16:59:31.899879,0,false,true,false,0,10,42,42,420,1,22,25,286
705,2017-05-09 16:58:58.699757,2017-05-09 16:59:31.899996,1,false,true,false,0,10,42,42,-420,1,22,25,285
717,2017-05-09 16:59:39.098254,,0,true,false,false,10,0,0,44,0,1,22,25,286
712,2017-05-09 16:59:20.318365,,0,true,false,false,10,0,0,47,0,1,22,25,286
706,2017-05-09 16:59:01.439491,,1,true,false,false,15,0,0,30,0,1,22,25,288
718,2017-05-09 16:59:43.997812,,1,false,false,false,10,0,0,36,0,1,22,25,288
716,2017-05-09 16:59:35.321320,,0,true,false,false,8,0,0,44,0,1,22,25,290
719,2017-05-09 16:59:47.048488,2017-05-09 16:59:47.048189,0,false,true,false,0,5,42,42,210,1,22,25,290
715,2017-05-09 16:59:31.928894,2017-05-09 16:59:47.048103,1,false,true,true,0,5,42,42,-210,1,22,25,285
713,2017-05-09 16:59:21.861995,,1,true,false,false,15,0,0,31,0,1,22,25,287
720,2017-05-09 16:59:47.065063,,0,true,false,true,3,0,0,42,0,1,22,25,290
722,2017-05-09 16:59:59.303048,,0,false,false,false,5,0,0,43,0,1,22,25,290
723,2017-05-09 17:00:02.223729,,1,false,false,false,15,0,0,37,0,1,22,25,287
721,2017-05-09 16:59:55.134680,,0,true,false,false,5,0,0,42,0,1,22,25,286
724,2017-05-09 17:00:07.123428,,0,false,false,false,5,0,0,43,0,1,22,25,286
727,2017-05-09 17:00:30.145074,2017-05-09 17:00:30.144849,0,false,true,false,0,2,35,30,70,1,22,26,291
726,2017-05-09 17:00:29.624524,2017-05-09 17:00:30.144773,1,false,true,false,0,2,35,35,-70,1,22,26,292
771,2017-05-09 17:02:52.233143,,0,false,false,false,5,0,0,45,0,1,22,27,292
732,2017-05-09 17:00:36.733927,2017-05-09 17:00:36.733701,0,false,true,false,0,3,15,15,45,1,22,26,285
731,2017-05-09 17:00:33.787428,2017-05-09 17:00:36.733624,1,false,true,false,0,3,15,15,-45,1,22,26,288
768,2017-05-09 17:02:47.181147,,1,true,false,false,2,0,0,36,0,1,22,27,291
772,2017-05-09 17:02:55.763787,,1,false,false,false,2,0,0,38,0,1,22,27,291
734,2017-05-09 17:00:41.503994,2017-05-09 17:00:41.503757,0,false,true,false,0,3,5,5,15,1,22,26,291
725,2017-05-09 17:00:29.560344,2017-05-09 17:00:41.503768,1,false,true,false,0,3,5,5,-15,1,22,26,287
730,2017-05-09 17:00:31.635555,,0,true,false,false,10,0,0,45,0,1,22,26,286
761,2017-05-09 17:02:30.318678,,1,true,false,false,10,0,0,35,0,1,22,27,288
738,2017-05-09 17:00:50.239171,2017-05-09 17:00:50.238933,0,false,true,false,0,2,25,25,50,1,22,26,291
736,2017-05-09 17:00:46.458985,2017-05-09 17:00:50.238944,1,false,true,false,0,2,25,25,-50,1,22,26,292
728,2017-05-09 17:00:30.157571,,0,true,false,true,10,0,0,30,0,1,22,26,291
729,2017-05-09 17:00:31.105835,,1,true,false,false,2,0,0,2,0,1,22,26,290
737,2017-05-09 17:00:50.083088,,0,true,false,false,5,0,0,42,0,1,22,26,286
739,2017-05-09 17:00:50.710190,,0,true,false,false,8,0,0,20,0,1,22,26,285
745,2017-05-09 17:01:15.132843,,0,false,false,false,4,0,0,30,0,1,22,26,289
773,2017-05-09 17:02:57.342705,,1,false,false,false,2,0,0,40,0,1,22,27,288
746,2017-05-09 17:01:22.421683,2017-05-09 17:01:22.421439,0,false,true,false,0,2,6,6,12,1,22,26,291
742,2017-05-09 17:01:10.028625,2017-05-09 17:01:22.421451,1,false,true,false,0,2,6,6,-12,1,22,26,290
744,2017-05-09 17:01:14.642722,,0,true,false,false,8,0,0,10,0,1,22,26,285
747,2017-05-09 17:01:27.850436,2017-05-09 17:01:27.850210,0,false,true,false,0,1,5,1,5,1,22,26,285
740,2017-05-09 17:00:59.961118,2017-05-09 17:01:27.850132,1,false,true,false,0,1,5,5,-5,1,22,26,292
769,2017-05-09 17:02:50.053687,,0,true,false,false,5,0,0,44,0,1,22,27,286
741,2017-05-09 17:01:03.203159,,0,true,false,false,5,0,0,15,0,1,22,26,291
750,2017-05-09 17:01:39.659644,2017-05-09 17:01:39.659263,1,false,true,false,0,1,1,7,-1,1,22,26,292
748,2017-05-09 17:01:27.876523,2017-05-09 17:01:39.659344,0,false,true,true,0,1,1,1,1,1,22,26,285
774,2017-05-09 17:02:59.349952,,0,false,false,false,5,0,0,42,0,1,22,27,286
751,2017-05-09 17:01:39.723548,2017-05-09 17:01:39.740080,0,false,true,true,0,6,1,1,-6,1,22,26,285
743,2017-05-09 17:01:11.424631,,0,true,false,false,5,0,0,35,0,1,22,26,286
752,2017-05-09 17:01:43.545821,,0,false,false,false,1,0,0,10,0,1,22,26,286
749,2017-05-09 17:01:29.481813,,0,true,false,false,1,0,0,5,0,1,22,26,291
753,2017-05-09 17:01:44.573732,,0,false,false,false,3,0,0,1,0,1,22,26,291
756,2017-05-09 17:02:23.697057,,1,false,false,false,15,0,0,30,0,1,22,27,287
758,2017-05-09 17:02:25.836098,2017-05-09 17:02:25.835788,0,false,true,false,0,10,45,45,450,1,22,27,286
757,2017-05-09 17:02:24.234079,2017-05-09 17:02:25.835870,1,false,true,false,0,10,45,45,-450,1,22,27,291
762,2017-05-09 17:02:31.755883,2017-05-09 17:02:31.755646,0,false,true,false,0,2,45,45,90,1,22,27,292
759,2017-05-09 17:02:25.860116,2017-05-09 17:02:31.755657,1,false,true,true,0,2,45,45,-90,1,22,27,291
765,2017-05-09 17:02:37.964888,2017-05-09 17:02:37.964589,0,false,true,false,0,10,39,39,390,1,22,27,292
760,2017-05-09 17:02:29.001256,2017-05-09 17:02:37.964601,1,false,true,false,0,10,39,39,-390,1,22,27,285
778,2017-05-09 17:03:26.401253,2017-05-09 17:03:26.400938,0,false,true,false,0,1,30,30,30,1,22,28,292
755,2017-05-09 17:02:22.721969,,0,true,false,false,8,0,0,57,0,1,22,27,290
767,2017-05-09 17:02:45.099264,,0,false,false,false,5,0,0,44,0,1,22,27,290
764,2017-05-09 17:02:37.131737,,0,true,false,false,10,0,0,47,0,1,22,27,286
770,2017-05-09 17:02:51.933842,,1,false,false,false,5,0,0,37,0,1,22,27,285
754,2017-05-09 17:02:22.568969,,0,true,false,false,15,0,0,55,0,1,22,27,292
775,2017-05-09 17:03:22.824861,2017-05-09 17:03:26.401018,1,false,true,false,0,1,30,30,-30,1,22,28,287
787,2017-05-09 17:03:38.880712,,0,true,false,false,4,0,0,38,0,1,22,28,290
794,2017-05-09 17:03:53.199078,2017-05-09 17:03:53.198852,0,false,true,false,0,3,35,35,105,1,22,28,290
781,2017-05-09 17:03:30.070597,2017-05-09 17:03:30.070290,1,false,true,false,0,8,38,38,-304,1,22,28,287
776,2017-05-09 17:03:23.089340,2017-05-09 17:03:30.070303,0,false,true,false,0,8,38,38,304,1,22,28,290
782,2017-05-09 17:03:31.568623,2017-05-09 17:03:31.568290,0,false,true,false,0,10,35,35,350,1,22,28,289
780,2017-05-09 17:03:26.515397,2017-05-09 17:03:31.568364,1,false,true,false,0,10,35,35,-350,1,22,28,288
783,2017-05-09 17:03:31.599119,2017-05-09 17:03:53.198774,1,false,true,true,0,3,35,35,-105,1,22,28,288
785,2017-05-09 17:03:37.424621,2017-05-09 17:03:37.424082,0,false,true,false,0,3,38,37,114,1,22,28,286
784,2017-05-09 17:03:33.095710,2017-05-09 17:03:37.424005,1,false,true,false,0,3,38,38,-114,1,22,28,285
779,2017-05-09 17:03:26.423752,,1,true,false,true,11,0,0,30,0,1,22,28,287
808,2017-05-09 17:04:52.369440,2017-05-09 17:04:52.369145,0,false,true,false,0,2,40,40,80,1,22,29,292
791,2017-05-09 17:03:46.681921,2017-05-09 17:03:46.681562,1,false,true,false,0,2,37,37,-74,1,22,28,287
786,2017-05-09 17:03:37.447809,2017-05-09 17:03:46.681574,0,false,true,true,0,2,37,37,74,1,22,28,286
788,2017-05-09 17:03:39.042820,,0,true,false,false,1,0,0,40,0,1,22,28,292
792,2017-05-09 17:03:50.329005,,0,false,false,false,1,0,0,37,0,1,22,28,292
777,2017-05-09 17:03:24.085650,,0,true,false,false,10,0,0,42,0,1,22,28,286
806,2017-05-09 17:04:46.300461,2017-05-09 17:04:46.300133,0,false,true,false,0,5,40,40,200,1,22,29,292
790,2017-05-09 17:03:42.468534,,1,true,false,false,3,0,0,36,0,1,22,28,287
797,2017-05-09 17:03:58.320212,2017-05-09 17:03:58.319977,1,false,true,false,0,1,35,35,-35,1,22,28,287
795,2017-05-09 17:03:53.225024,2017-05-09 17:03:58.319988,0,false,true,true,0,1,35,35,35,1,22,28,290
793,2017-05-09 17:03:50.674993,,0,true,false,false,5,0,0,36,0,1,22,28,286
798,2017-05-09 17:04:09.575985,,0,false,false,false,5,0,0,42,0,1,22,28,286
802,2017-05-09 17:04:43.317038,2017-05-09 17:04:46.300212,1,false,true,false,0,5,40,40,-200,1,22,29,291
799,2017-05-09 17:04:40.527694,,0,true,false,false,7,0,0,47,0,1,22,29,290
807,2017-05-09 17:04:46.363422,2017-05-09 17:04:52.369221,1,false,true,true,0,2,40,40,-80,1,22,29,291
805,2017-05-09 17:04:45.375852,2017-05-09 17:05:03.885831,1,false,true,false,0,9,37,37,-333,1,22,29,285
804,2017-05-09 17:04:43.940732,,0,true,false,false,5,0,0,45,0,1,22,29,286
812,2017-05-09 17:05:03.863063,2017-05-09 17:05:03.862781,0,false,true,false,0,1,40,37,40,1,22,29,289
809,2017-05-09 17:04:52.394400,2017-05-09 17:05:03.862703,1,false,true,true,0,1,40,40,-40,1,22,29,291
813,2017-05-09 17:05:03.875753,2017-05-09 17:05:03.885754,0,false,true,true,0,9,37,37,333,1,22,29,289
800,2017-05-09 17:04:41.180074,,0,true,false,false,10,0,0,50,0,1,22,29,292
811,2017-05-09 17:04:59.665322,,0,true,false,false,4,0,0,44,0,1,22,29,286
801,2017-05-09 17:04:41.788773,,1,true,false,false,15,0,0,30,0,1,22,29,287
818,2017-05-09 17:05:15.589773,2017-05-09 17:05:15.589471,0,false,true,false,0,1,39,37,39,1,22,29,289
817,2017-05-09 17:05:13.663735,2017-05-09 17:05:15.589550,1,false,true,false,0,1,39,39,-39,1,22,29,285
810,2017-05-09 17:04:57.300077,,0,true,false,false,7,0,0,44,0,1,22,29,290
815,2017-05-09 17:05:04.636353,,0,true,false,false,3,0,0,43,0,1,22,29,292
814,2017-05-09 17:05:03.911216,,1,true,false,true,1,0,0,37,0,1,22,29,285
803,2017-05-09 17:04:43.688388,,1,true,false,false,10,0,0,35,0,1,22,29,288
816,2017-05-09 17:05:10.972499,,0,true,false,false,5,0,0,42,0,1,22,29,286
823,2017-05-09 17:05:26.192097,2017-05-09 17:05:26.191793,0,false,true,false,0,5,39,39,195,1,22,29,286
819,2017-05-09 17:05:15.626638,2017-05-09 17:05:26.191878,1,false,true,true,0,5,39,39,-195,1,22,29,285
865,2017-05-09 17:07:15.615822,,0,true,false,false,3,0,0,25,0,1,22,30,290
825,2017-05-09 17:05:29.248386,2017-05-09 17:05:29.247993,0,false,true,false,0,2,39,39,78,1,22,29,292
824,2017-05-09 17:05:26.217682,2017-05-09 17:05:29.248068,1,false,true,true,0,2,39,39,-78,1,22,29,285
859,2017-05-09 17:06:58.670195,,1,true,false,false,1,0,0,10,0,1,22,30,292
827,2017-05-09 17:05:34.650442,2017-05-09 17:05:34.650190,0,false,true,false,0,2,39,38,78,1,22,29,286
826,2017-05-09 17:05:29.266992,2017-05-09 17:05:34.650115,1,false,true,true,0,2,39,39,-78,1,22,29,285
868,2017-05-09 17:07:29.054027,2017-05-09 17:07:29.053725,1,false,true,false,0,1,15,20,-15,1,22,30,292
828,2017-05-09 17:05:34.676745,2017-05-09 17:05:34.698914,0,false,true,true,0,3,38,38,114,1,22,29,286
822,2017-05-09 17:05:18.832199,2017-05-09 17:05:34.698988,1,false,true,false,0,3,38,38,-114,1,22,29,288
867,2017-05-09 17:07:22.689409,2017-05-09 17:07:29.053803,0,false,true,false,0,1,15,15,15,1,22,30,290
821,2017-05-09 17:05:18.765591,,0,true,false,false,2,0,0,40,0,1,22,29,292
820,2017-05-09 17:05:17.744732,,0,true,false,false,7,0,0,40,0,1,22,29,290
833,2017-05-09 17:05:41.925292,2017-05-09 17:05:41.924968,0,false,true,false,0,2,38,38,76,1,22,29,292
829,2017-05-09 17:05:34.734196,2017-05-09 17:05:41.925054,1,false,true,true,0,2,38,38,-76,1,22,29,288
835,2017-05-09 17:05:44.924848,2017-05-09 17:05:44.924587,0,false,true,false,0,5,38,38,190,1,22,29,286
834,2017-05-09 17:05:41.937216,2017-05-09 17:05:44.924511,1,false,true,true,0,5,38,38,-190,1,22,29,288
837,2017-05-09 17:05:45.879215,2017-05-09 17:05:45.878987,1,false,true,false,0,1,38,39,-38,1,22,29,288
836,2017-05-09 17:05:44.936947,2017-05-09 17:05:45.878908,0,false,true,true,0,1,38,38,38,1,22,29,286
869,2017-05-09 17:07:29.067796,2017-05-09 17:07:29.108663,0,false,true,true,0,2,15,15,-30,1,22,30,290
838,2017-05-09 17:05:45.896496,2017-05-09 17:05:45.906104,1,false,true,true,0,1,39,39,-39,1,22,29,288
831,2017-05-09 17:05:35.889566,2017-05-09 17:05:45.906022,0,false,true,false,0,1,39,39,39,1,22,29,289
861,2017-05-09 17:07:04.796233,,0,true,false,false,3,0,0,29,0,1,22,30,287
870,2017-05-09 17:07:39.101459,,0,false,false,false,3,0,0,19,0,1,22,30,287
840,2017-05-09 17:05:50.774022,2017-05-09 17:05:50.773672,0,false,true,false,0,1,39,39,39,1,22,29,292
858,2017-05-09 17:06:58.018873,,0,true,false,false,6,0,0,30,0,1,22,30,288
843,2017-05-09 17:06:00.561136,2017-05-09 17:06:00.560802,0,false,true,false,0,1,35,35,35,1,22,29,292
842,2017-05-09 17:05:54.750982,2017-05-09 17:06:00.560886,1,false,true,false,0,1,35,35,-35,1,22,29,285
871,2017-05-09 17:07:40.094125,,0,false,false,false,6,0,0,15,0,1,22,30,288
845,2017-05-09 17:06:01.971692,2017-05-09 17:06:01.971420,1,false,true,false,0,6,38,38,-228,1,22,29,287
841,2017-05-09 17:05:53.489009,2017-05-09 17:06:01.971433,0,false,true,false,0,6,38,38,228,1,22,29,286
846,2017-05-09 17:06:03.605261,,0,false,false,false,3,0,0,45,0,1,22,29,288
832,2017-05-09 17:05:37.363589,,0,true,false,false,4,0,0,48,0,1,22,29,290
849,2017-05-09 17:06:14.995977,2017-05-09 17:06:14.995660,1,false,true,false,0,5,37,37,-185,1,22,29,287
848,2017-05-09 17:06:08.199732,2017-05-09 17:06:14.995734,0,false,true,false,0,5,37,37,185,1,22,29,290
866,2017-05-09 17:07:17.272503,,0,true,false,false,5,0,0,38,0,1,22,30,286
851,2017-05-09 17:06:23.118339,,1,false,false,false,2,0,0,30,0,1,22,29,287
852,2017-05-09 17:06:29.300468,,1,false,false,false,1,0,0,31,0,1,22,29,291
847,2017-05-09 17:06:07.714769,,0,true,false,false,5,0,0,42,0,1,22,29,286
853,2017-05-09 17:06:29.856298,,0,false,false,false,5,0,0,38,0,1,22,29,286
830,2017-05-09 17:05:35.840163,,0,true,false,false,2,0,0,39,0,1,22,29,292
854,2017-05-09 17:06:30.845504,,0,false,false,false,2,0,0,45,0,1,22,29,292
850,2017-05-09 17:06:15.072344,,0,true,false,true,2,0,0,37,0,1,22,29,290
855,2017-05-09 17:06:31.103483,,0,false,false,false,5,0,0,40,0,1,22,29,290
857,2017-05-09 17:06:57.242017,,0,true,false,false,3,0,0,40,0,1,22,30,287
863,2017-05-09 17:07:09.267465,2017-05-09 17:07:09.267135,1,false,true,false,0,1,20,20,-20,1,22,30,292
862,2017-05-09 17:07:09.249896,2017-05-09 17:07:09.267236,0,false,true,false,0,1,20,20,20,1,22,30,285
864,2017-05-09 17:07:09.279881,,0,false,false,true,11,0,0,20,0,1,22,30,285
856,2017-05-09 17:06:56.567406,,0,true,false,false,3,0,0,35,0,1,22,30,290
860,2017-05-09 17:07:00.122666,,0,true,false,false,5,0,0,40,0,1,22,30,286
872,2017-05-09 17:07:40.928898,,0,false,false,false,4,0,0,19,0,1,22,30,286
